User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Steps_Count,Sleep_Duration,Water_Intake,Exercise_Type
U04051,Female,34,170,114,28,79,37.4,10683,5.2,2.4,Gym
U04052,Female,21,161,85,22,103,38.5,9604,7.2,1.3,Running
U04053,Female,51,189,57,113,143,37.2,12007,9.6,3.7,Walking
U04054,Male,18,170,86,66,171,37.7,2803,8.2,3.8,Walking
U04055,Female,61,168,50,90,72,38.2,2715,8.7,3,Swimming
U04056,Male,64,185,54,101,175,38.7,4566,5.4,2.4,Cycling
U04057,Male,36,166,93,45,166,37.5,18114,6.4,2.2,Running
U04058,Male,42,199,62,93,64,36.9,16958,9.8,2.6,Cycling
U04059,Female,35,175,63,90,174,38.7,15126,9,2.7,Running
U04060,Male,18,152,75,76,75,38.1,13676,4.1,2.4,Cycling
U04061,Male,50,158,106,108,125,38.6,16359,6.5,2,Cycling
U04062,Female,59,192,79,79,114,38.1,1630,7.4,1.8,Walking
U04063,Male,54,186,69,70,72,36.8,17809,6.3,2.4,Gym
U04064,Male,27,189,104,85,78,36.6,5332,9.8,3.6,Swimming
U04065,Male,41,183,71,118,97,37.1,2668,7.6,1.1,Gym
U04066,Female,59,175,76,38,172,36.7,6803,7.6,1.3,Gym
U04067,Female,46,176,51,37,149,37.2,9896,5.3,1.8,Walking
U04068,Male,64,183,105,41,108,36.3,3628,8,3.6,Walking
U04069,Female,39,153,119,81,113,37.4,11553,5.2,2.4,Swimming
U04070,Male,43,196,112,33,150,38.7,17162,5.8,1.4,Cycling
U04071,Female,51,157,94,43,149,36.5,19157,4.6,3.1,Gym
U04072,Male,19,154,63,42,98,38.6,9109,7.5,2.3,Cycling
U04073,Female,46,153,102,76,173,38.5,4002,6.2,2.3,Running
U04074,Female,45,154,91,42,136,37.3,10446,4.5,3.1,Cycling
U04075,Female,35,190,96,60,107,37.8,18554,9.2,2.4,Swimming
U04076,Female,51,191,56,29,63,36.3,12921,5.3,3.2,Walking
U04077,Female,37,161,93,69,150,37.8,17569,5.8,2.3,Running
U04078,Female,25,158,75,107,104,36.3,12310,8,2.6,Swimming
U04079,Female,58,194,101,46,113,37,18512,4.3,3,Cycling
U04080,Male,64,183,75,116,119,36.7,10978,4.9,3.9,Walking
U04081,Male,22,188,93,55,174,39,2949,9.2,1.7,Cycling
U04082,Female,58,156,56,27,81,38.5,11995,9.5,1.2,Swimming
U04083,Male,35,173,95,65,86,36.1,17989,7.8,1.1,Swimming
U04084,Female,49,166,81,19,130,38.6,2305,8.8,3.6,Gym
U04085,Male,27,195,63,75,175,37.1,13655,7.8,2.1,Cycling
U04086,Female,33,168,66,73,161,37,9036,8.1,3.5,Swimming
U04087,Male,60,177,89,11,99,37.8,15206,5,1.3,Walking
U04088,Male,31,166,119,56,74,36.6,1278,8.2,1.5,Gym
U04089,Female,20,157,89,85,120,36.7,13759,7.1,3.2,Swimming
U04090,Female,19,189,97,70,179,38.4,7299,8.4,1.6,Cycling
U04091,Male,47,180,68,83,101,37.5,3480,5.5,3.9,Swimming
U04092,Female,53,189,101,90,122,37.6,12120,6.8,2.3,Cycling
U04093,Male,58,163,84,75,102,36.1,10693,6.2,2.5,Walking
U04094,Male,27,174,84,99,102,37.6,2662,5,1.2,Running
U04095,Female,55,194,97,60,101,38.6,10958,6.8,3.3,Walking
U04096,Female,29,186,83,31,103,37.2,9139,6.4,3.7,Swimming
U04097,Female,42,168,51,52,100,38.6,1819,8.1,3.7,Cycling
U04098,Male,32,180,112,45,110,36.5,7394,7.7,3.1,Swimming
U04099,Male,25,194,69,43,78,36,19170,6.7,3.3,Running
U04100,Female,37,191,76,37,173,36.7,14644,9.4,1.9,Walking
U04101,Female,28,176,52,117,63,38.3,8485,6.6,3.8,Running
U04102,Female,60,169,83,89,105,37,19049,6.2,3.5,Cycling
U04103,Male,18,183,70,112,170,37.7,16482,9.1,3.8,Gym
U04104,Female,54,165,51,12,179,37.2,17075,7.8,1,Walking
U04105,Male,64,158,115,93,176,36,17253,4.8,1.7,Walking
U04106,Female,45,193,59,80,168,37,5092,6.6,2.1,Walking
U04107,Female,57,192,77,69,92,37.8,3410,7.2,2.4,Cycling
U04108,Male,51,177,86,29,93,38.1,4872,9.4,3.8,Walking
U04109,Female,34,151,53,92,101,37,18160,4.7,2.4,Cycling
U04110,Female,61,152,107,13,113,37.7,3360,7.2,3.1,Running
U04111,Female,61,191,66,113,99,37.9,4190,9.4,3.5,Running
U04112,Male,23,199,58,44,126,38.3,19449,4.9,3.8,Running
U04113,Male,43,161,78,30,72,36.7,1633,9,3.6,Running
U04114,Male,64,156,63,13,127,37,12576,4.3,3.4,Cycling
U04115,Male,49,192,90,46,84,36.8,14836,6.5,3.3,Swimming
U04116,Male,19,168,50,78,138,37.7,16915,7.3,2.3,Cycling
U04117,Male,26,153,111,40,119,38.3,2261,5.3,3.2,Gym
U04118,Male,64,181,119,73,108,38.9,6886,9.4,2.6,Cycling
U04119,Female,63,176,108,27,105,38.8,16182,8.5,2.2,Running
U04120,Male,36,170,91,110,117,36.3,1367,7.4,1,Walking
U04121,Male,61,163,88,87,177,38.1,5598,7.8,1.3,Walking
U04122,Male,33,155,73,27,165,37.9,19122,5.3,3.8,Swimming
U04123,Female,45,178,67,110,165,37.1,10660,8,2.6,Cycling
U04124,Male,41,174,117,64,173,37.9,13926,5,3.1,Walking
U04125,Female,37,155,99,88,100,38.7,5701,5.9,2.4,Gym
U04126,Male,33,151,68,101,118,36.7,17102,4.4,1.3,Swimming
U04127,Female,39,196,56,109,65,36.6,13123,8.5,3,Gym
U04128,Female,26,192,54,78,148,36.3,3742,6.2,2.3,Running
U04129,Female,57,150,65,36,95,36.2,12075,8.9,3.2,Gym
U04130,Female,46,184,89,14,98,38.8,14118,9.4,3,Cycling
U04131,Male,40,170,109,10,78,36.6,19152,4,2.5,Swimming
U04132,Male,50,156,57,35,78,38.1,4052,4.6,1.1,Swimming
U04133,Male,21,183,93,79,88,37.8,8745,8.2,3,Running
U04134,Female,57,198,68,107,89,37.1,5858,5.8,1.6,Running
U04135,Female,21,175,56,61,136,36.9,17444,8,2.5,Cycling
U04136,Male,28,165,102,109,64,38.8,5550,7.6,1.8,Swimming
U04137,Female,26,190,85,68,87,38.6,15463,5,1.7,Gym
U04138,Female,19,156,73,117,150,38.8,15080,6.5,1.3,Gym
U04139,Female,53,152,71,25,145,38.3,7952,8.7,2.5,Swimming
U04140,Male,61,162,93,83,160,36.1,8939,7.6,2.6,Swimming
U04141,Female,35,172,68,54,143,37.7,10825,7.8,2,Cycling
U04142,Male,39,170,110,114,93,36.1,18836,4.7,3.2,Cycling
U04143,Female,38,163,91,45,114,37.5,13245,5.9,1.6,Gym
U04144,Male,37,197,81,37,116,37,14113,5.3,3,Walking
U04145,Female,18,190,100,96,121,37.9,19948,8.7,3.7,Running
U04146,Male,40,182,78,116,83,37.4,7723,4.7,1.6,Running
U04147,Female,26,171,88,107,98,36.1,11957,7.5,2.5,Swimming
U04148,Male,18,197,75,53,162,37.7,10805,4.8,2.3,Walking
U04149,Female,29,188,97,106,95,37.7,14143,5,1.1,Walking
U04150,Female,54,151,89,55,120,37.5,5598,9.1,3.4,Cycling
U04151,Female,20,179,86,100,104,37.9,7579,5.3,3.1,Running
U04152,Female,47,162,72,113,144,38.5,15542,6.9,2.2,Swimming
U04153,Male,27,162,66,76,145,38,2740,9.4,3.4,Cycling
U04154,Male,37,172,67,109,167,38.2,16433,9.2,3.5,Walking
U04155,Female,53,185,118,32,131,36.1,8322,9.4,1.2,Swimming
U04156,Female,50,161,98,30,116,38.2,17509,8.2,3.4,Cycling
U04157,Female,22,161,84,102,112,38.4,6447,6.9,3.3,Swimming
U04158,Female,63,170,103,94,105,37.7,5456,7.7,2.1,Walking
U04159,Male,38,168,62,51,64,38.3,7230,5.2,1.4,Gym
U04160,Female,33,191,95,113,109,36.2,9778,8.7,1.5,Walking
U04161,Male,59,162,113,46,166,37.6,11805,6.7,2.5,Gym
U04162,Female,26,173,64,65,113,38.4,11320,4.6,1.1,Walking
U04163,Female,27,157,109,58,117,38.7,12466,5.9,2,Running
U04164,Female,24,199,96,47,162,38.6,15955,6.8,3.9,Running
U04165,Female,56,182,97,63,76,38.8,11797,9,1.5,Gym
U04166,Female,56,190,86,51,65,37.2,1757,6.9,1.2,Swimming
U04167,Female,55,198,113,17,67,38.8,13189,8.9,4,Swimming
U04168,Male,28,160,84,35,122,38.4,14583,4.7,3.1,Running
U04169,Male,37,192,59,90,76,38.6,1443,4.1,1.5,Cycling
U04170,Male,59,199,50,60,161,37.1,9556,7.4,3.9,Gym
U04171,Female,47,198,88,107,90,38.3,11530,8.6,2.4,Cycling
U04172,Male,46,199,98,85,155,36.1,9263,8.9,2.7,Walking
U04173,Male,25,154,98,109,123,37.1,7733,4.1,3.7,Walking
U04174,Male,40,158,96,94,100,38.6,13463,6.9,3.1,Running
U04175,Male,56,198,61,17,116,36.5,19871,5,2,Walking
U04176,Female,62,181,55,109,158,37.8,3207,4.2,2.6,Gym
U04177,Female,35,198,56,77,165,36.3,13651,4.2,2.5,Cycling
U04178,Male,50,191,80,98,83,36.5,13365,9.3,1.5,Cycling
U04179,Female,20,156,78,63,173,37,11176,6.9,2.6,Running
U04180,Female,34,182,59,37,116,36.5,7381,8.5,2.6,Walking
U04181,Female,42,189,104,47,175,38.6,14756,9.3,1.7,Walking
U04182,Female,63,165,72,110,138,37,15824,6.2,1.8,Swimming
U04183,Female,43,176,70,17,163,37,2542,7.3,2.4,Walking
U04184,Female,27,167,111,73,129,37.3,16742,10,1.1,Cycling
U04185,Male,19,180,103,23,165,37.7,11149,5.1,2.7,Swimming
U04186,Male,62,192,75,43,147,37,12597,6.8,2.8,Walking
U04187,Male,61,162,116,108,147,37.7,17165,6.9,1.4,Swimming
U04188,Male,25,190,61,38,149,38.2,12814,9.2,3.9,Swimming
U04189,Male,41,180,72,20,135,37.6,6331,7.8,1.1,Walking
U04190,Female,31,178,86,46,111,37.5,18919,7.3,2.2,Walking
U04191,Female,32,177,96,105,98,36.6,4826,8.8,1.7,Gym
U04192,Male,44,155,77,51,107,38.6,16755,5.7,1.2,Walking
U04193,Female,34,172,104,15,114,38.7,3517,8.3,1.2,Gym
U04194,Male,44,197,107,70,77,36.9,2875,7.3,4,Swimming
U04195,Male,28,184,93,78,102,38.5,2909,5.5,3.7,Cycling
U04196,Male,27,162,96,81,137,36.1,5243,5.7,2.5,Swimming
U04197,Male,42,175,58,68,152,38.8,13279,5.9,1.5,Cycling
U04198,Female,39,168,64,34,82,36.5,6702,4.9,2.3,Running
U04199,Female,44,193,115,100,150,36.3,15521,6.1,3.5,Swimming
U04200,Male,28,196,119,28,131,38.6,3387,9.5,2.7,Swimming
U04201,Female,42,190,75,35,165,37.2,5837,5.5,1.9,Cycling
U04202,Female,21,172,65,99,175,37.2,1251,4.2,3.3,Gym
U04203,Female,47,152,81,73,138,37.3,8532,8.8,3.8,Gym
U04204,Female,20,176,96,95,146,36.8,5327,4.9,1.2,Walking
U04205,Male,53,176,113,105,176,36.2,17401,7,3.1,Cycling
U04206,Male,31,191,103,89,177,38.6,7550,5.1,3.8,Swimming
U04207,Female,33,163,105,18,112,38.2,13128,5.5,3.7,Swimming
U04208,Female,30,196,112,90,150,37.3,5109,8.6,1.6,Running
U04209,Female,46,186,82,73,125,37.7,17876,5.9,3.3,Running
U04210,Female,35,178,100,94,148,37.9,18997,4.2,1.8,Gym
U04211,Female,22,169,82,58,137,37.1,8952,4.5,1.7,Gym
U04212,Female,25,195,60,15,92,36.8,8296,4.9,1.7,Cycling
U04213,Female,36,171,58,112,158,36.8,1322,5.5,3.2,Cycling
U04214,Female,18,195,114,27,74,37.1,13117,5.9,1.9,Cycling
U04215,Male,52,156,90,25,111,39,15226,4.9,3.9,Gym
U04216,Male,41,192,62,66,140,38.7,6064,4.5,4,Cycling
U04217,Male,62,197,75,64,80,37.7,15220,7.1,2.7,Cycling
U04218,Male,18,180,101,86,77,36.3,11891,6.8,1.9,Cycling
U04219,Male,58,192,112,33,69,36.7,3864,7.2,1.3,Cycling
U04220,Male,24,152,94,105,139,36.4,14737,4.2,2.4,Running
U04221,Female,49,199,53,86,102,36.6,17370,4.2,1.7,Swimming
U04222,Male,36,170,54,65,95,36.8,14748,5.4,2.7,Walking
U04223,Female,38,194,53,55,134,38.9,10277,6.3,3.4,Gym
U04224,Female,58,192,53,13,103,38.3,8514,9.8,1.9,Running
U04225,Female,18,165,73,98,146,36.7,16828,5.5,3.2,Running
U04226,Male,56,150,104,14,95,38.7,17305,7.4,3.3,Swimming
U04227,Male,26,156,60,112,143,36.6,10699,7.5,2,Cycling
U04228,Male,41,173,85,61,138,36.2,4564,4.3,1.6,Walking
U04229,Female,49,171,79,34,73,38.9,3710,4.3,3.7,Swimming
U04230,Female,49,150,94,42,158,38.4,3901,7.3,2,Walking
U04231,Female,39,174,80,45,126,38.9,9495,6.2,1.6,Cycling
U04232,Male,29,162,98,11,142,36.1,13324,7.4,3.7,Walking
U04233,Male,64,151,90,21,166,36.4,17257,9.1,1.6,Swimming
U04234,Male,36,195,95,89,149,38.5,17872,9.1,1.4,Cycling
U04235,Female,57,178,74,110,120,38.7,14817,7.6,2.9,Walking
U04236,Male,48,159,117,56,124,36,12014,9.3,2.9,Swimming
U04237,Male,44,183,75,67,72,37.9,17006,7,1.7,Swimming
U04238,Female,19,174,99,80,91,37.6,14857,4.7,3.8,Swimming
U04239,Male,42,150,84,32,145,37.4,14275,6.5,3.9,Swimming
U04240,Male,63,178,51,104,166,38.2,11968,8.9,1.9,Swimming
U04241,Female,51,193,110,57,163,36.6,19897,8.6,3.1,Gym
U04242,Female,56,195,90,34,161,38.7,9384,7.8,3.5,Cycling
U04243,Female,64,196,67,95,83,36.2,8627,8.5,3.4,Running
U04244,Female,53,171,74,21,75,38.3,9660,4.8,2.6,Cycling
U04245,Female,55,196,69,69,137,38,3364,9.7,1.1,Cycling
U04246,Female,64,187,118,50,138,39,13288,6.4,2.8,Running
U04247,Male,40,194,79,105,65,36.6,15864,5.3,3.3,Walking
U04248,Female,26,170,66,92,179,36.4,15785,7,4,Gym
U04249,Female,31,187,70,118,126,38.4,8662,4.9,2.7,Walking
U04250,Female,25,195,90,14,77,36.1,4065,4.1,1.5,Gym
U04251,Male,21,190,66,31,85,37.9,3899,5.9,2,Running
U04252,Male,64,177,50,38,178,36.5,16283,5.8,2,Cycling
U04253,Male,21,169,60,31,82,36.8,9216,9,3.6,Swimming
U04254,Male,18,188,71,117,141,36.4,16257,5.5,2.5,Cycling
U04255,Male,20,182,62,49,70,37,3390,7.8,2.1,Cycling
U04256,Male,42,173,109,86,129,36.4,1664,4.9,1.3,Swimming
U04257,Female,46,187,57,22,113,37.3,13738,8.5,1.2,Gym
U04258,Female,55,174,106,22,171,36.7,2731,4.1,2.4,Gym
U04259,Male,61,195,104,59,157,36.9,15983,6.9,3.6,Walking
U04260,Male,42,195,75,74,134,38,19169,9.7,3.4,Swimming
U04261,Male,48,172,52,33,62,38.3,18331,6.5,3.2,Swimming
U04262,Male,47,150,96,25,93,36.8,16698,6.1,1.9,Walking
U04263,Female,36,154,86,54,63,38.7,7132,5.7,3.7,Cycling
U04264,Male,32,178,59,10,91,36.3,4764,8.3,2.8,Swimming
U04265,Male,58,156,109,44,145,37,5232,5.5,1.5,Walking
U04266,Male,26,171,77,109,90,36.7,1521,9,2.7,Gym
U04267,Female,59,186,84,77,132,38.1,15882,4.4,1.4,Swimming
U04268,Male,26,191,110,32,84,38.1,14336,4.1,2.2,Cycling
U04269,Female,26,189,51,118,151,36.4,19794,6.6,2.4,Running
U04270,Female,55,156,92,29,124,38.7,15685,6.6,2.3,Gym
U04271,Female,44,153,54,117,106,38.2,1240,8,3.5,Gym
U04272,Male,40,192,96,86,113,38,19056,4.6,2.9,Walking
U04273,Female,46,161,116,107,65,36.9,14600,5.6,3.6,Cycling
U04274,Male,49,157,104,84,94,38.9,19584,4.1,3.6,Cycling
U04275,Male,36,192,55,70,141,37,9821,8.1,3.6,Gym
U04276,Female,30,192,112,58,148,37,9656,5.3,2.6,Swimming
U04277,Female,29,171,97,10,127,36.4,8181,8.4,1.8,Running
U04278,Female,41,150,96,31,146,36.1,13039,9.4,2,Running
U04279,Female,38,155,105,103,100,36.4,10217,4.3,2.2,Running
U04280,Male,30,188,77,93,94,36.4,14824,4.8,1.1,Cycling
U04281,Female,36,170,78,16,91,36.8,13826,9.9,2.3,Gym
U04282,Female,18,171,69,96,86,37.4,17905,4.4,3.7,Gym
U04283,Female,33,198,91,104,130,38.5,10794,5.6,2.9,Running
U04284,Male,37,192,81,35,176,36.8,8742,4.6,3.5,Swimming
U04285,Male,58,180,115,117,159,37.1,5196,7,1.3,Gym
U04286,Female,35,189,98,59,132,38.3,14003,7.6,3,Running
U04287,Female,50,188,86,69,160,37,10693,5.2,3.3,Gym
U04288,Female,42,173,89,14,114,38.8,17883,4,4,Swimming
U04289,Male,37,189,101,80,64,38.7,18977,7.4,1.5,Running
U04290,Female,59,168,80,101,178,38.9,13485,6.6,2,Running
U04291,Male,23,186,106,11,86,37.5,6928,9.8,1.9,Gym
U04292,Female,28,197,80,86,142,36,4216,7.6,3.3,Running
U04293,Male,19,156,97,32,179,37.3,17896,5.5,1.8,Running
U04294,Female,26,184,82,18,168,37,7275,8.5,3.6,Gym
U04295,Male,43,193,113,81,178,38.9,9872,6.1,2.7,Cycling
U04296,Female,41,187,89,11,72,36,2033,8.2,3.2,Cycling
U04297,Female,53,179,84,36,156,37.3,5129,6.8,2.7,Gym
U04298,Female,52,167,80,61,118,38.3,14515,4.3,2.6,Running
U04299,Female,58,165,113,16,161,38.1,3005,7.2,2.8,Cycling
U04300,Male,48,167,57,107,89,36.2,14291,6,3.1,Swimming
U04301,Male,19,169,116,111,110,38,13750,5.8,1.2,Swimming
U04302,Male,48,170,72,76,106,38,8083,10,3.1,Cycling
U04303,Male,33,193,64,106,155,37.3,11188,6.4,2,Running
U04304,Male,23,176,71,12,123,36.2,12305,7.1,1.9,Gym
U04305,Female,59,167,96,62,132,36.2,19433,4.7,3.4,Swimming
U04306,Male,48,199,101,112,144,38.1,19932,8.6,2.2,Running
U04307,Female,58,183,65,18,89,36.8,6626,7.2,3.9,Running
U04308,Female,35,189,119,68,140,36.9,10871,5.2,1.4,Swimming
U04309,Female,59,179,74,47,79,37.8,8715,7.9,1,Walking
U04310,Female,20,199,103,40,92,38.8,15656,8.1,1.4,Walking
U04311,Male,52,190,64,71,83,37.6,2620,9.4,3.2,Gym
U04312,Male,43,157,67,100,77,36.9,2334,5.9,3.1,Running
U04313,Male,61,160,64,95,63,37.3,10078,8.9,3.7,Gym
U04314,Male,61,189,79,28,128,37,10749,7,2.9,Walking
U04315,Female,59,186,78,52,179,37.8,15664,6.8,3.8,Cycling
U04316,Female,34,185,91,72,77,37.9,11076,9.5,3.2,Cycling
U04317,Male,64,154,83,32,94,38.8,12053,9.9,1.7,Cycling
U04318,Female,24,162,116,15,140,37.6,14517,4.7,3.9,Walking
U04319,Male,26,155,95,15,85,36,10920,9.6,1.9,Gym
U04320,Male,31,154,53,55,95,36.4,7299,6.8,1.6,Swimming
U04321,Male,27,158,119,72,83,37.6,4906,8.4,3.9,Walking
U04322,Male,59,190,76,41,178,37.6,11724,4.9,3.7,Swimming
U04323,Female,49,185,83,14,74,36.9,6026,8,1.4,Running
U04324,Male,44,178,103,104,101,38.6,4837,8.9,2.4,Cycling
U04325,Male,19,198,63,61,124,37.9,3587,9.1,2.5,Swimming
U04326,Female,45,157,66,93,61,38.6,4542,5.9,2.7,Swimming
U04327,Male,41,191,100,17,103,37.6,14859,4.7,3.4,Cycling
U04328,Female,37,164,55,38,144,38.2,18507,4.9,2.1,Walking
U04329,Male,38,190,60,43,69,37.2,10888,5.6,2.7,Cycling
U04330,Male,39,174,100,30,157,36.3,14510,6.7,3.2,Swimming
U04331,Female,48,168,66,112,101,37.1,9513,8.2,3.4,Swimming
U04332,Female,34,160,114,65,65,38.7,14170,9.9,3.2,Walking
U04333,Male,20,152,81,39,65,36.5,6633,8,2,Running
U04334,Male,28,152,55,56,112,39,5573,9.3,2,Swimming
U04335,Female,64,176,65,50,139,38.4,19497,9.9,3.1,Cycling
U04336,Female,24,164,91,101,73,37.7,5617,8.3,2.3,Gym
U04337,Female,43,193,74,61,86,37,17850,6.7,3,Gym
U04338,Female,22,156,73,16,91,37.6,16662,7.9,1.5,Cycling
U04339,Male,47,154,67,84,175,36.1,1369,6.4,3.6,Cycling
U04340,Female,21,156,113,77,118,36.4,17496,9.2,3.7,Swimming
U04341,Female,34,196,119,31,74,37.9,15783,7.9,2.2,Swimming
U04342,Male,22,173,118,36,151,37.5,13045,9.9,2.2,Gym
U04343,Female,51,169,85,35,139,37.5,12611,9.8,2.6,Cycling
U04344,Male,30,165,60,119,140,36.9,1191,5.8,2,Cycling
U04345,Female,23,176,58,13,79,38,18050,6.1,3.9,Running
U04346,Female,18,156,69,90,93,38.2,4130,9.1,2.5,Gym
U04347,Female,18,180,62,87,134,36.9,2751,9.9,3.4,Swimming
U04348,Female,47,191,59,31,114,36.9,11793,4.2,1.3,Gym
U04349,Female,56,157,70,67,69,37.5,6295,9.5,1.3,Cycling
U04350,Female,33,180,52,95,109,38.4,11129,7.6,1.8,Swimming
U04351,Male,27,155,119,14,165,36.8,1521,6.3,3.1,Walking
U04352,Male,61,196,55,48,67,38,8417,4.6,3.8,Cycling
U04353,Male,25,155,118,90,144,36.9,7823,8,2.3,Cycling
U04354,Female,51,154,91,100,121,36.6,10210,7.5,1,Gym
U04355,Male,51,168,92,105,73,38.2,3017,8.9,3.6,Running
U04356,Male,53,183,119,15,144,38.5,19396,10,3.6,Walking
U04357,Male,51,198,107,38,78,36.6,7581,4.1,2.4,Cycling
U04358,Male,45,197,100,68,173,37.5,16786,9.7,3.6,Cycling
U04359,Female,52,167,75,87,145,36.7,13155,6.1,1.4,Cycling
U04360,Female,20,160,116,36,130,37.7,5213,4.7,2.6,Walking
U04361,Female,31,157,115,102,151,38.2,2233,5.7,3.6,Running
U04362,Male,47,163,95,56,74,36.7,8608,4.7,2.1,Walking
U04363,Male,26,152,116,38,142,36.7,1236,4.2,3,Swimming
U04364,Female,31,151,92,110,151,38.1,12687,5.1,3.6,Walking
U04365,Female,54,190,85,57,135,37,4204,7,1.1,Running
U04366,Male,38,173,51,113,112,38.9,11882,4.4,3.6,Cycling
U04367,Female,64,179,51,77,175,37.8,17672,7.7,2.4,Swimming
U04368,Female,53,152,52,97,124,37,1082,7.8,1.6,Running
U04369,Female,40,184,79,42,149,38.5,15146,8.9,2,Walking
U04370,Male,56,182,78,88,115,37.9,13218,8.5,1.1,Cycling
U04371,Female,30,192,110,45,95,36.5,12415,7.2,1.2,Walking
U04372,Male,23,192,68,98,97,38.5,15378,7.7,2.9,Gym
U04373,Female,45,152,118,34,139,37.7,15667,4.3,1,Walking
U04374,Female,32,166,76,104,178,38.4,3280,7.9,2.4,Swimming
U04375,Male,53,171,104,21,115,37.6,7406,6.3,2.4,Swimming
U04376,Male,57,160,104,106,154,38.7,18487,4.3,2.4,Walking
U04377,Male,46,180,97,44,76,38.8,10727,4.1,3.5,Cycling
U04378,Female,56,154,57,92,124,36.2,13887,5.6,3.8,Walking
U04379,Male,28,160,94,83,64,36,9662,6.4,2.8,Running
U04380,Male,29,181,95,82,81,38.7,8954,7.2,3.2,Swimming
U04381,Female,48,181,63,91,175,37,6287,7.2,1.3,Running
U04382,Female,47,162,118,88,66,37.1,7764,4.3,3,Running
U04383,Female,39,194,75,114,74,38.2,6868,4.6,3.2,Cycling
U04384,Female,38,186,70,90,150,37.3,15215,9.7,2.3,Walking
U04385,Female,58,150,118,49,81,37.2,18055,6.4,3.5,Gym
U04386,Female,34,173,116,44,127,37.6,4795,4.3,1.8,Walking
U04387,Female,51,181,102,46,126,38.3,5998,9.8,1.3,Swimming
U04388,Male,20,192,88,12,155,37.3,1589,7.8,2.9,Walking
U04389,Female,47,161,56,89,80,36.5,17304,8.1,1.8,Gym
U04390,Male,45,183,82,23,177,36.8,5188,9.8,2.4,Gym
U04391,Male,20,177,90,16,77,36.1,2887,8.3,3.6,Gym
U04392,Female,57,152,52,65,153,38,18951,9.2,4,Cycling
U04393,Male,31,153,118,64,163,38.9,13280,9.5,2.7,Cycling
U04394,Female,54,179,117,116,163,37.8,5905,4.9,2,Swimming
U04395,Male,26,190,71,103,92,37.1,16235,6,1,Swimming
U04396,Male,57,190,98,36,142,37.2,2241,9.4,1.3,Swimming
U04397,Female,36,169,114,67,60,36.6,6557,4.3,3.4,Running
U04398,Female,51,195,114,12,88,37.5,17991,5.3,3.7,Swimming
U04399,Male,20,194,76,32,176,37.4,18177,7.8,1.3,Walking
U04400,Female,27,179,108,113,82,37.1,12973,8.7,2.8,Running
U04401,Male,60,175,80,82,162,36,15228,6.2,2.6,Cycling
U04402,Female,18,186,93,59,77,36.8,15012,4.4,2.6,Running
U04403,Female,60,163,118,113,170,37.2,4086,7.5,2.9,Gym
U04404,Female,24,174,57,97,77,36.7,2444,4.8,3.8,Walking
U04405,Female,49,155,100,101,164,37.8,16823,6.8,3,Walking
U04406,Female,32,162,58,77,174,38.5,18612,9.9,3.1,Running
U04407,Male,53,168,105,114,87,36.1,9539,8.5,2.1,Cycling
U04408,Male,53,167,117,105,130,37.9,17828,5.6,3.2,Walking
U04409,Female,34,195,56,104,94,38.9,12100,8.8,3.8,Swimming
U04410,Female,63,195,78,66,137,38.5,18011,8.5,2.8,Running
U04411,Female,48,193,92,70,125,37.1,12104,9.1,2,Running
U04412,Female,55,165,101,33,64,36.3,3614,8.2,2.7,Cycling
U04413,Female,41,168,69,58,84,36.6,2339,8.6,3,Gym
U04414,Female,46,196,93,104,132,38.4,11364,8,2.7,Swimming
U04415,Male,56,196,108,50,119,38.5,8936,4.3,1.8,Swimming
U04416,Male,20,183,113,20,159,37.7,18228,8.6,2.8,Running
U04417,Female,23,179,55,23,164,37.7,10723,8,3.8,Walking
U04418,Male,60,187,52,86,170,36.7,11768,7,2.3,Walking
U04419,Male,25,197,118,112,172,38.6,12083,5.5,1,Swimming
U04420,Female,27,194,96,91,131,37.7,19828,8,3.3,Swimming
U04421,Male,61,180,111,80,162,37.5,15648,6.3,1.1,Swimming
U04422,Male,22,199,106,87,66,37.1,8848,4.2,2.2,Gym
U04423,Male,57,172,94,109,96,36.3,17994,6.4,1.3,Cycling
U04424,Male,44,156,71,14,114,36.4,4616,4.5,2.9,Swimming
U04425,Male,27,198,69,45,164,38,9880,4.8,3.2,Walking
U04426,Female,51,195,67,118,82,37.2,5615,6.8,2.2,Running
U04427,Female,42,162,77,110,158,36.4,5571,5.3,2.6,Gym
U04428,Male,38,193,58,29,63,37.9,2133,6.5,2.8,Swimming
U04429,Male,37,170,117,46,179,38.5,9232,4.8,2,Cycling
U04430,Female,50,192,50,39,72,38.8,18573,8.9,1.9,Cycling
U04431,Male,55,162,102,15,76,38.8,2856,6.3,2.9,Gym
U04432,Female,36,176,72,33,140,36.9,16131,7.4,1.3,Walking
U04433,Female,51,185,79,26,65,37.5,11966,8.9,3.3,Swimming
U04434,Male,61,186,104,63,103,36,10182,8.7,1.7,Swimming
U04435,Male,40,160,75,97,129,36.3,15188,6.2,3.8,Swimming
U04436,Female,58,166,50,47,102,37.2,7408,8.1,2.4,Swimming
U04437,Male,35,154,104,59,116,36.3,15569,9.5,2.6,Cycling
U04438,Male,21,164,104,56,102,38.8,7493,10,3.8,Cycling
U04439,Male,58,176,56,97,153,37.8,13103,8.2,3.8,Walking
U04440,Male,31,194,88,84,158,39,15082,7.6,3.2,Running
